id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
862528,Villa in quiet green neighborhood close to city,4521402,Arne,,Hägersten-Liljeholmens,59.29733,17.95678,Entire home/apt,1174,4,15,2019-08-01,0.20,1,0
862868,Central studio apartment top floor,4523620,Pernilla,,Kungsholmens,59.33041,18.04488,Entire home/apt,900,30,4,2016-03-01,0.06,1,1
866768,Cozy Apartment Near Södermalm/Globe,4554927,Sally,,Enskede-Årsta-Vantörs,59.2965,18.06736,Entire home/apt,489,7,11,2018-07-23,0.30,1,0
871262,Single room-city centre of Sthlm Y,4495747,Lotta,,Östermalms,59.33696,18.08423,Private room,695,5,40,2019-08-06,0.53,2,154
873383,Nice room close to Stockholm Fair & Center,4609654,Isabelle,,Enskede-Årsta-Vantörs,59.26669,18.01572,Private room,352,2,57,2018-10-31,0.73,2,175
875505,Super centric attic at Stureplan,3976818,Freja,,Norrmalms,59.33171,18.0735,Entire home/apt,1399,4,52,2019-09-20,0.68,1,107
897584,"Charming, rural apt near Södermalm",1552575,Viveka,,Hägersten-Liljeholmens,59.2999,17.9882,Entire home/apt,548,4,44,2019-06-22,0.55,1,0
897730,Stockholm 2 bedrooms 52 sqm,4789660,Garp,,Södermalms,59.31875,18.04334,Entire home/apt,1448,1,13,2018-07-26,0.34,1,0
900043,Charming 1room apartment Södermalm,4805352,Christin,,Södermalms,59.31752,18.0334,Entire home/apt,646,3,55,2019-06-16,1.13,1,0
903577,Rum nära Globen uthyres,4830362,Jeanette,,Enskede-Årsta-Vantörs,59.28746,18.09516,Private room,421,1,5,2019-05-11,0.12,1,56
904739,Studio in city center,713422,Menaf,,Södermalms,59.31841,18.02713,Entire home/apt,597,2,58,2019-09-16,0.77,1,26
915013,Great location 5 minutes to city center,4911760,Alexander,,Östermalms,59.34378,18.08946,Entire home/apt,1008,3,9,2019-07-16,1.18,1,26
916806,Unique place with panoramic view!!,4922434,Julia,,Skärholmens,59.28028,17.89651,Entire home/apt,597,2,261,2019-09-16,3.29,3,306
920582,19th century apt w/patio Stockholm,1811365,Suzanne And Ollie,,Kungsholmens,59.33083,18.03506,Entire home/apt,1546,1,9,2018-11-25,0.11,1,149
938750,Penthouse in Stockholm,4664327,Peter,,Södermalms,59.31416,18.07928,Private room,3004,14,3,2019-09-01,0.04,1,0
940882,"72 sqm apartment in Vasastan, Central Stockholm",5084979,Alex,,Norrmalms,59.34252,18.03824,Entire home/apt,959,1,1,2017-08-16,0.04,1,0
944703,Cosy home 15 min from Stockholm C,5115328,Christina,,Hägersten-Liljeholmens,59.29725,17.98008,Entire home/apt,695,2,18,2019-08-10,0.25,1,0
944853,Cozy 2 room apt in trendy Södermalm,4909467,Henrik,,Södermalms,59.316,18.07641,Entire home/apt,1066,4,6,2017-07-24,0.08,1,0
954832,Central city studio in Stockholm,4059782,Mikael,,Kungsholmens,59.33536,18.03069,Entire home/apt,900,2,203,2019-09-24,2.59,1,271
974175,Turn of the century - Vasastan,67255,Sofie & Jesper,,Norrmalms,59.34557,18.04399,Entire home/apt,1849,5,119,2019-08-16,1.57,1,96
975317,Family-friendly 3BR in hip district,2651620,Tom & Paulina,,Södermalms,59.3168,18.04717,Entire home/apt,1301,6,5,2017-05-27,0.10,1,0
975364,Central & Trendy Big Room + Balcony,5103905,Max,,Södermalms,59.31747,18.05447,Private room,1497,21,5,2018-08-30,0.06,1,363
985944,Large apt in vibrant Södermalm,2123134,Anna,,Södermalms,59.31744,18.04734,Entire home/apt,1790,4,12,2019-08-11,0.15,1,0
987465,"3 room apt in Södermalm, Stockholm",5418212,Marie,,Södermalms,59.31563,18.04876,Entire home/apt,851,2,0,,,1,0
1035775,Clean apartment near city central,3989826,Magnus,,Kungsholmens,59.3298,18.00566,Entire home/apt,822,3,44,2019-06-04,0.57,1,301
1038408,Artistic & quiet city apt.,5716387,Kristoffer,,Kungsholmens,59.3301,18.00076,Entire home/apt,646,7,5,2019-09-05,0.08,1,271
1041103,Aspudden Close to the city.,5731936,Karoline,,Hägersten-Liljeholmens,59.31301,18.00828,Private room,450,3,44,2019-07-26,0.57,1,0
1048260,Charming & bohemic 1 bedroom flat,5770735,Annika,,Skarpnäcks,59.29808,18.09049,Entire home/apt,704,3,66,2019-09-13,0.85,1,333
1048668,Lovely apartment with amazing view!,5457817,Melissa,,Hägersten-Liljeholmens,59.30314,17.99815,Entire home/apt,949,2,38,2019-08-09,0.48,1,354
1054406,Spacious safe scenic near Stockholm,5806608,Thomas,,Älvsjö,59.27466,17.95875,Entire home/apt,695,2,99,2019-09-14,1.75,1,335
1096827,Charming flat in the Garden-suburb,6027093,Anita,,Enskede-Årsta-Vantörs,59.28514,18.08639,Entire home/apt,802,4,45,2019-08-30,0.58,1,85
1105896,Tropical Brazilian Flat in Sweden,6071498,Najila,,Skarpnäcks,59.27025,18.14531,Entire home/apt,548,1,0,,,1,0
1115790,Top floor flat in trendy Hornstull,6123933,Fatima,,Södermalms,59.31823,18.03289,Entire home/apt,783,5,7,2019-08-31,0.28,1,0
1117037,Nice big room,6130990,Polina,,Enskede-Årsta-Vantörs,59.26262,18.03856,Private room,352,1,29,2019-08-21,0.38,2,180
1119738,NIce house in green area,6144002,Anna,,Hägersten-Liljeholmens,59.29465,17.95274,Private room,597,1,23,2019-08-14,0.30,1,345
1121469,CozyBagarmossen - close to nature and the city,6153136,Sara,,Skarpnäcks,59.28134,18.12662,Entire home/apt,802,2,2,2017-01-27,0.06,1,0
1124388,Cosy apartment in central Stockholm,3442665,Carl,,Kungsholmens,59.32246,18.00511,Entire home/apt,646,3,226,2019-09-01,2.90,1,186
1128990,Bedroom in big apartement in SoFo,2483512,Anette Yvonne,,Södermalms,59.31494,18.08635,Private room,499,2,70,2019-09-22,0.92,1,271
1132208,"Bright and comfy apt, Hornstull",6210927,Emma,,Södermalms,59.31856,18.03751,Entire home/apt,998,6,9,2017-07-10,0.12,1,0
1137050,Two rooms with balcony in Sofo,6236888,Gabriel,,Södermalms,59.31092,18.08144,Entire home/apt,949,90,32,2018-01-28,0.41,1,279
1139359,Big & modern with unbeatable location in SoFo/City,6249330,Cecilia Maria,,Södermalms,59.31344,18.07705,Entire home/apt,1761,4,5,2018-04-04,0.18,1,85
1144069,"Bright apartment, popular Södermalm",5351931,Jon,,Södermalms,59.31766,18.05337,Entire home/apt,920,4,26,2019-07-09,0.34,1,0
1149820,Bright Mini studio in Hornstull,6302830,Klara,,Södermalms,59.31924,18.02834,Entire home/apt,802,30,73,2019-08-10,0.94,1,271
1151217,"Cosy rooftop apartment, Södermalm",6044097,Anna,,Södermalms,59.30952,18.07755,Entire home/apt,1497,10,9,2017-12-31,0.12,1,0
1153177,Lovely Apartment Central Stockholm,6319741,Terry,,Östermalms,59.34546,18.08404,Entire home/apt,2896,4,125,2019-09-09,1.63,1,298
1156474,New flat by marina close to city,5534531,Jenny,,Södermalms,59.31067,18.1034,Entire home/apt,1399,7,10,2018-01-13,0.13,1,0
1158791,Centralt läge på Kungsholmen 4tr,6343473,Alex,,Kungsholmens,59.33668,18.03587,Entire home/apt,1399,5,19,2019-08-12,0.25,1,0
1158893,Quiet Oasis Near Central Stockholm,2043953,Dany,,Hägersten-Liljeholmens,59.29254,17.95062,Entire home/apt,2690,3,74,2019-09-03,1.12,1,128
1166419,Central apartement in Stockholm!,6387456,Margit,,Norrmalms,59.34833,18.05969,Entire home/apt,851,4,13,2019-05-13,0.18,1,124
1170027,amazing apartment with big balcony!,2701626,Diana,,Enskede-Årsta-Vantörs,59.26397,18.03436,Entire home/apt,949,5,25,2017-02-18,0.33,1,0
1170669,House with garden close to city,6409405,Jennie,,Enskede-Årsta-Vantörs,59.28377,18.04859,Entire home/apt,1663,3,3,2019-06-17,0.04,1,130
1170766,A Studio at Mariaberget,6409820,Annika,,Södermalms,59.32094,18.05674,Private room,753,3,146,2019-09-18,1.90,1,205
1170802,Room in flat close to the City,5809604,Petra,,Skarpnäcks,59.28799,18.10321,Private room,352,3,0,,,1,0
1173290,Great attic quiet apt in SthlmCity,6422311,Christian,,Norrmalms,59.34237,18.03003,Entire home/apt,1468,28,23,2015-08-10,0.31,2,117
1182616,Big room for 1-2w/ private balcony,6451984,Peter,,Kungsholmens,59.33115,18.03241,Private room,626,1,404,2019-09-11,5.28,3,323
1184553,"Nice, large room in great location!",6234152,Annbritt,,Södermalms,59.31665,18.07225,Private room,597,3,41,2019-08-28,1.02,1,0
1189469,Exclusive apartment Stockholm city,6502443,Alida,,Östermalms,59.34142,18.0758,Entire home/apt,1849,2,36,2019-09-22,0.47,1,305
1204621,Room in Gärdet for 1-2 people,6580202,Nettan,,Östermalms,59.34614,18.11119,Private room,499,1,122,2019-09-23,1.66,1,166
1205051,"Modern&homely apt in Södermalm,SoFo",6581593,Viktor,,Södermalms,59.31449,18.08605,Entire home/apt,998,6,75,2019-08-06,0.98,1,363
1212891,Cozy room on Kungsholmen,6619727,Maud,,Kungsholmens,59.33699,18.00303,Private room,440,2,431,2019-09-26,5.67,2,2
1228583,Södermalm - outstanding view,6701871,Linda,,Södermalms,59.3108,18.05441,Entire home/apt,949,2,13,2019-07-12,0.61,1,10
1231897,Room for rental in Stockholm,6718202,Alexander,,Skarpnäcks,59.27402,18.13351,Private room,489,2,32,2019-09-02,0.42,1,365
1234109,Charming top floor ap with balcony,6729867,Nathalie,,Kungsholmens,59.3328,18.03281,Entire home/apt,1252,3,24,2019-08-08,0.32,1,104
1234960,Amazing house 10min walk from Tele2 Arena,6246528,Jacob,,Enskede-Årsta-Vantörs,59.28029,18.06138,Entire home/apt,1751,1,60,2019-08-19,0.89,1,5
1243144,1700-century apartment södermalm,6774845,An,,Södermalms,59.31861,18.0642,Entire home/apt,1399,6,7,2014-04-07,0.09,1,0
1244357,Elegant flat in the city heart,6782746,Elliott And Rebecca,,Norrmalms,59.34539,18.05317,Entire home/apt,2152,3,17,2019-07-07,0.23,1,263
1244657,Single bed at the lock of Stockholm,4122575,Nic & Usha,,Södermalms,59.32121,18.07116,Private room,567,3,70,2019-09-26,0.93,1,70
1248490,"Close to Nytorget, Södermalm ",6803097,Maria,,Södermalms,59.31011,18.08407,Entire home/apt,1497,2,87,2019-09-21,1.16,1,101
1250227,Idyllic apartment in central Stockh,6812616,Per,,Östermalms,59.34332,18.0688,Entire home/apt,704,90,24,2019-04-05,0.32,1,365
1251466,"Perfect accommodation in Stockholm, Full apartment",3857606,Dean,,Bromma,59.34905,17.89258,Entire home/apt,450,1,65,2019-09-12,0.87,1,37
1251666,10min walk to Stockholm City Center,6819493,Marie-Andree,,Östermalms,59.35063,18.06272,Entire home/apt,871,5,0,,,1,270
1255668,High standard-seawiew with garden!,6839874,Sandra,,Kungsholmens,59.32426,17.99078,Entire home/apt,1291,4,21,2019-08-08,0.28,1,99
1258584,"Unique VIlla ""in the city""",6854622,Maria & Robert,,Kungsholmens,59.31806,17.98704,Private room,3424,7,0,,,1,365
1261445,Cozy apt in the center of Stockholm,6870481,Marie-Louise,,Södermalms,59.31765,18.03707,Entire home/apt,1203,5,98,2019-09-21,1.32,1,0
1262188,Sunny Södermalm - central family apartment!,6873897,Karin,,Södermalms,59.31173,18.06209,Entire home/apt,2201,5,49,2019-08-09,0.64,1,60
1262520,Artists loft with amazing park view,2011965,Sima,,Kungsholmens,59.33175,18.03225,Entire home/apt,519,10,13,2018-05-28,0.17,1,0
1263558,101 sqm in central Stockholm,6879406,Carl,,Norrmalms,59.34651,18.06273,Entire home/apt,1497,8,7,2019-08-17,0.14,1,114
1263992,"Beautiful modern apt, water view, center city 4km",2499390,Scott & Amela,,Kungsholmens,59.32236,18.00391,Entire home/apt,1252,14,6,2013-11-05,0.08,1,239
1265989,Townhouse near Stockholm city ,3310767,Helene,,Enskede-Årsta-Vantörs,59.28268,18.08037,Entire home/apt,1252,4,3,2019-09-03,0.06,1,353
1271843,Trendy and stylish Södermalm,6922243,André,,Södermalms,59.31483,18.05965,Private room,900,1,128,2019-09-17,1.78,1,361
1272348,Cozy apt in central Stockholm,2306126,Magnus,,Södermalms,59.30746,18.08152,Entire home/apt,900,1,15,2019-06-18,0.34,1,0
1280116,Lägenhet i villa nära city!,6803729,Rikard,,Bromma,59.35951,17.95175,Entire home/apt,753,7,2,2017-01-02,0.03,1,0
1296080,Cheap apartment 42 m2,6952990,Björn,,Hägersten-Liljeholmens,59.29531,17.98536,Entire home/apt,519,5,6,2017-01-23,0.08,1,0
1303522,Härlig lägenhet i Hornstull,6974821,Camilla,,Södermalms,59.3162,18.02883,Entire home/apt,704,1,12,2018-05-28,0.19,1,214
1304431,Topmodern apartment in trendy Söder,7091321,Madeleine,,Södermalms,59.31993,18.03736,Entire home/apt,2994,4,48,2019-08-07,0.67,1,264
1307331,Nice townhouse close to Stockholm C,7107147,Marcus,,Hägersten-Liljeholmens,59.30264,17.96809,Entire home/apt,2143,3,24,2019-08-25,0.32,1,127
1308768,Studio in the heart of Stockholm!,6943106,Camilla,,Norrmalms,59.3362,18.05224,Entire home/apt,900,2,94,2019-09-11,3.59,1,82
1321189,"#1 spot: room for 2, SUNNY BALCONY!",6451984,Peter,,Kungsholmens,59.33098,18.03165,Private room,656,1,375,2019-09-10,4.94,3,0
1323114,"Charming, elegant condo in downtown Stockholm city",2140764,Andreas,,Norrmalms,59.3477,18.0475,Entire home/apt,1282,3,0,,,1,85
1323752,90 m2 family flat mid Södermalm,7185274,Linda,,Södermalms,59.31257,18.05988,Entire home/apt,2211,6,4,2014-11-15,0.05,1,84
1326959,Flat in central Stockholm Södermalm,7201533,Kajje,,Södermalms,59.31034,18.06671,Entire home/apt,597,7,61,2019-09-01,0.81,1,29
1330265,Centralt på Södermalm,5790638,Marianne,,Södermalms,59.31273,18.06306,Entire home/apt,998,4,57,2019-08-28,0.76,2,149
1334246,"B&B i Centrala Södermalm,Stockholm",7236601,Mia,,Södermalms,59.31162,18.05702,Private room,802,3,93,2019-09-02,1.78,1,331
1337420,Apt. with balcony in the center,7252397,Eva,,Södermalms,59.31509,18.05576,Entire home/apt,1096,30,30,2018-07-19,0.40,1,0
1341320,Adorable house- near nature & city,2123547,Jaqueline,,Hässelby-Vällingby,59.37514,17.86024,Entire home/apt,656,5,5,2017-07-13,0.08,1,0
1346831,As central you wish and get,7306850,Patrick,,Södermalms,59.31734,18.07257,Entire home/apt,832,4,271,2019-09-23,3.61,1,244
1355440,Designer home w. view - 3 bedrooms,3139988,Hildegun & Valle,,Kungsholmens,59.33121,18.02983,Entire home/apt,1947,4,48,2019-09-26,0.69,1,21
1367791,Modern 1BR apartment center of Östermalm by metro,6150652,Mikael,,Östermalms,59.33914,18.08279,Entire home/apt,1898,1,39,2019-09-22,0.52,1,90
1369232,Nice room close to downtown,7425669,Håkan,,Skarpnäcks,59.29536,18.09352,Private room,450,2,86,2019-09-18,1.15,1,356
1380488,Quiet peaceful apt at Mariatorget,7475248,Gunilla,,Södermalms,59.31112,18.06632,Entire home/apt,1497,3,26,2019-09-01,0.38,1,168
1381616,"Stockholm, Östermalm w yard & hen!",6120456,Viktoria,,Östermalms,59.35533,18.09868,Entire home/apt,3004,6,23,2018-07-07,0.31,1,213
1389319,Nice apartment with 50 sqm private terrace,7514718,Fredrik,,Kungsholmens,59.33138,17.99715,Entire home/apt,1497,2,0,,,1,16
1389927,"Cosy room in apartment, 8min from C",7265938,Vibeke,,Hägersten-Liljeholmens,59.30053,18.00761,Private room,411,2,103,2016-02-15,1.38,2,0
1395650,"Top floor central Stockholm, 2 BALC",7541013,Nina,,Södermalms,59.31725,18.07971,Entire home/apt,2505,2,38,2019-01-02,0.51,1,47
1400135,"Gem at Östermalm,heart of Stockholm",7561846,Sissela,,Östermalms,59.33399,18.08877,Entire home/apt,1203,3,50,2019-09-09,0.78,1,331
1401411,Stockholm's best apartment might,6961458,Mattias,,Kungsholmens,59.33928,18.00995,Entire home/apt,2143,2,77,2019-09-22,1.19,1,90
1417777,"Very small room, very central",7638228,Sara,,Kungsholmens,59.3299,18.02925,Private room,499,2,30,2019-09-08,0.59,2,354
1418656,"Beautiful apartment, free parking.",2572503,Maja,,Bromma,59.33882,17.96263,Entire home/apt,734,500,14,2016-08-01,0.19,1,363
1441477,Charming Södermalm studio,7740420,Sarah,,Södermalms,59.31352,18.09048,Entire home/apt,753,5,67,2019-08-04,1.33,1,0
1452323,old house on Slussen with great view,7791989,Charlotte,,Södermalms,59.31822,18.07083,Entire home/apt,1203,7,8,2018-09-20,0.15,1,109
1454362,Clean and comfortable with a view!,7799677,Emelia And Jürgen,,Kungsholmens,59.3243,18.00767,Private room,450,6,99,2019-09-12,1.78,3,3
1461066,"Modern apartment in SOFO, Södermalm",4419739,Alexandra,,Södermalms,59.31144,18.08336,Entire home/apt,900,4,22,2017-11-20,0.34,1,0
1465551,Fantastic House South of the South,7846287,Hannes,,Farsta,59.25611,18.0987,Entire home/apt,998,2,0,,,1,0
1469714,A unique eco townhouse in Stockholm,4361489,Jonas,,Skarpnäcks,59.28457,18.11905,Entire home/apt,2103,30,52,2019-08-18,0.73,1,119
1486023,Newly renovated 2 bedroom appartment,7948578,Amaniel,,Skarpnäcks,59.26693,18.13215,Private room,352,2,177,2019-09-14,2.38,1,354
1486400,1 Room & Kitchen,7948030,Peter,,Kungsholmens,59.33194,18.03169,Entire home/apt,753,14,6,2016-05-05,0.08,1,0
1497100,Ett rum i min mysiga lägenhet,8000729,Catherine,,Skarpnäcks,59.2764,18.13406,Private room,470,2,86,2019-09-08,1.30,1,357
1511324,Private room with a single bed.,6144310,Daniel,,Hägersten-Liljeholmens,59.30656,18.01778,Private room,1017,1,0,,,1,332
1514308,Eget rum i Stockholm.,8085644,Lidia,,Enskede-Årsta-Vantörs,59.2596,18.02515,Private room,822,1,0,,,1,364
1517062,"Huge and Beautiful 3BR, Center of Stockholm",8099417,Paul,,Norrmalms,59.34428,18.03551,Entire home/apt,1184,3,52,2019-07-14,0.72,1,1
1519664,Beautiful and cozy 2 bedroom flat,6064572,Hanna,,Bromma,59.33194,17.95132,Entire home/apt,1096,2,37,2016-07-16,0.55,2,149
1524707,Nice large apartment in a popular area!,8135204,Fredrika,,Södermalms,59.3179,18.07158,Entire home/apt,1947,5,28,2018-09-22,0.38,1,178
1526905,Townhouse in beautiful Stockholm,8127405,Susanna & Markus,,Skärholmens,59.27408,17.88764,Entire home/apt,753,2,6,2018-08-05,0.16,1,0
1553258,1909's charming house with garden,8271834,Annette,,Enskede-Årsta-Vantörs,59.28506,18.09099,Entire home/apt,1741,4,17,2019-07-23,0.26,1,14
1554476,Cosy apartment in city center,8276835,Gro,,Norrmalms,59.33785,18.055,Entire home/apt,1096,3,86,2019-09-14,1.91,1,12
1563437,Stockholm's brightest apartment,1216677,Daniel,,Hägersten-Liljeholmens,59.30719,17.9899,Entire home/apt,675,5,27,2019-07-20,0.42,1,174
1568831,Lugnt läge nära pulsen,7945967,Mari,,Hägersten-Liljeholmens,59.30727,18.02021,Entire home/apt,753,4,18,2018-07-17,0.28,1,331
1575813,Cozy 2room apt Sofo/Södermalm,4790330,Klara,,Södermalms,59.31026,18.08419,Entire home/apt,1096,3,29,2017-10-16,0.52,1,0
1578027,Student room(1) Stockholm City 15min to C-station,8387566,Mats,,Hägersten-Liljeholmens,59.30474,17.97783,Private room,225,90,10,2019-07-28,0.17,4,246
1588212,Cozy flat - view/rooftop terrace,8469423,Linn,,Södermalms,59.31605,18.0732,Entire home/apt,1605,1,0,,,1,0
1590268,Relaxing family house in Stockholm,1744471,Tomas,,Enskede-Årsta-Vantörs,59.28521,18.07851,Entire home/apt,1497,2,9,2016-08-29,0.18,1,0
1595682,New renovated old town apartment,7262219,Charlie,,Södermalms,59.32441,18.07037,Entire home/apt,1497,3,135,2019-09-14,2.77,1,66
1608473,Stockholm city cosy small apartment,7596150,Marie,,Norrmalms,59.34645,18.05704,Entire home/apt,841,125,57,2016-08-23,0.89,1,147
1622938,Incredible view from apartment!,5261161,Yamilla,,Södermalms,59.31762,18.07426,Entire home/apt,2896,2,29,2019-08-05,0.45,1,59
1628846,Cosy room 8 min from central Sthlm,3699236,Kiana & Johan,,Älvsjö,59.27866,18.01149,Private room,440,1,135,2019-02-09,1.84,1,300
1629766, Great room & 10 minutes t downtown,8662135,Per,,Bromma,59.33607,17.98611,Private room,382,2,48,2019-07-29,0.74,2,283
1634582,Stay in the unique Old town!,8682987,Agneta,,Södermalms,59.32323,18.07345,Entire home/apt,1693,3,187,2019-09-23,3.08,1,336
1634821,"Cosy, comfortable, quiet SoFo apt",3598147,Alexander,,Södermalms,59.30826,18.07595,Entire home/apt,1996,3,49,2019-09-10,0.69,1,173
1636267,Nice room in the very city ,8690323,Marina,,Norrmalms,59.33823,18.05391,Private room,577,2,257,2019-09-22,3.54,1,45
1640910,Cozy Apartment in Central Stockholm,8712220,Danny,,Södermalms,59.31957,18.0653,Entire home/apt,1497,2,17,2019-06-17,0.23,1,56
1647364,Exclusive topfloor appartment.,8729335,Elisabet,,Södermalms,59.31139,18.08233,Entire home/apt,1399,3,88,2019-09-15,1.47,1,121
1659858,"Bright flat, breakfast included.",8795968,Arthur,,Södermalms,59.32504,18.05903,Entire home/apt,949,6,34,2019-08-03,0.46,1,74
1660460,Comfortable stylish studio apartment in Älvsjö,5877148,Alicia,,Älvsjö,59.27834,17.9922,Entire home/apt,372,2,5,2019-08-20,2.14,1,309
1661738,2 Room Strandv-Stureplan-Östermalm,8643876,Ann & Lars,,Östermalms,59.33554,18.0767,Entire home/apt,1468,90,0,,,1,280
1665123,"Great room,very heart of Stockholm!",8817226,Marcus,,Södermalms,59.3136,18.06506,Private room,695,1,410,2019-09-10,5.71,3,318
1665248,"Purple room,very heart of Stockholm",8817226,Marcus,,Södermalms,59.31386,18.06493,Private room,724,1,428,2019-09-13,5.96,3,310
1667100,"HUGE room, very heart of Stockholm!",6451984,Peter,,Kungsholmens,59.33168,18.03015,Private room,665,1,439,2019-09-08,6.06,3,320
1677039,Central apartment in Stockholm,8528273,Todd,,Norrmalms,59.33769,18.06776,Entire home/apt,802,19,23,2019-08-29,0.35,1,176
1693135,Charming Apmt in the heart of SOFO,331116,Pebbles,,Södermalms,59.32048,18.05931,Entire home/apt,1301,5,0,,,1,0
1695375,Neat & confy double room Stockholm,6258710,Jennie & Frank,,Hägersten-Liljeholmens,59.3052,18.01324,Private room,597,2,50,2019-06-04,0.71,1,236
1698887,Spacious flat in central Stockholm,8971123,Mia And Christer,,Södermalms,59.31755,18.06914,Entire home/apt,1653,3,6,2019-06-02,0.12,1,0
1705234,Nice & cosy 2-room apt in Södermalm,8941577,Lovisa,,Södermalms,59.31231,18.07857,Entire home/apt,1057,3,102,2019-08-18,1.41,1,41
1733651,Appart moderne sur Södermalm,6353356,Sylvain,,Södermalms,59.30859,18.05264,Entire home/apt,998,4,11,2016-07-23,0.16,1,0
1735127,Lovely flat close to Södermalm,138197,Josefin,,Enskede-Årsta-Vantörs,59.29353,18.09098,Entire home/apt,685,2,3,2016-09-13,0.08,1,0
1749268,Södermalm - Close to everything!,9204287,Frank,,Södermalms,59.30923,18.0677,Entire home/apt,1605,1,104,2019-09-22,1.62,1,177
1750830,Rooms with double beds,9210474,Jonas,,Södermalms,59.31897,18.06476,Private room,988,2,168,2019-09-24,3.25,1,355
1758067,3 Bedroom in the heart of Stockholm,9243465,Maia,,Norrmalms,59.34479,18.04114,Entire home/apt,2700,25,25,2015-08-20,0.35,1,272
1770378,Nice studio apartment in Stockholm,8213762,Sait,,Skarpnäcks,59.29842,18.09359,Entire home/apt,714,3,76,2017-08-28,1.14,1,0
1793139,Family suite for 4 in SOFO area,855182,Fred & Ylva,,Södermalms,59.31427,18.09298,Entire home/apt,1653,4,23,2018-01-03,0.33,1,0
1801833,Charming studio on Södermalm,9446400,Linda,,Södermalms,59.31497,18.0565,Entire home/apt,851,2,22,2015-09-20,0.31,1,0
